,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
207,miei,413,515,445,527
208,Scena,181,528,223,544
209,orribile,233,531,289,546
210,funesta!,300,529,362,547
211,Dell',191,545,227,563
212,Indiano,229,546,284,565
213,trama,295,553,336,564
214,è,347,550,354,563
215,"questa,",363,553,419,568
216,E,197,563,206,579
217,ridesta,203,563,254,581
218,il,263,567,273,579
219,mio,283,568,311,582
220,furor.,320,565,371,581
221,Ab,183,583,207,597
222,si,217,584,228,597
223,salvi,238,584,272,598
224,il,284,585,293,598
225,caro,303,588,334,599
226,"bene,",343,586,386,600
227,Si,178,599,205,618
228,punisca,205,602,260,618
229,il,269,603,279,615
230,traditor.,291,603,353,616
231,(sale,372,599,407,618
232,alla,416,603,442,615
233,reggia.,451,602,497,618
234,Del,709,524,735,536
235,mio,746,524,773,536
236,"bene,",782,524,824,538
237,ohimè!,834,521,889,537
238,che,900,526,924,537
239,fia,933,522,952,539
240,?,957,522,970,539
241,(e.,981,522,1009,539
242,1.,1014,522,1027,539
243,Zam.,654,542,690,555
244,Qual,708,541,743,557
245,per,755,546,778,559
246,me,788,546,808,554
247,nuovo,818,546,863,554
248,periglio,872,542,931,560
249,!,938,542,941,554
250,.,952,551,963,555
251,(,932,557,943,576
252,com,939,563,959,572
253,affanno.,970,560,1025,576
254,Emi.,656,577,689,590
255,Dell',709,576,746,590
256,"amica,",752,577,804,591
257,oh,813,577,831,590
258,"dei,",840,577,870,591
259,che,878,577,904,591
260,avvenne,914,582,975,591
261,!,983,576,990,592
262,..,996,586,1007,589
263,(,958,592,970,611
264,escendo.,965,595,1022,608
265,Zam.,653,614,689,624
266,"Ah,",710,611,740,629
267,s',751,613,761,625
268,"involi,",767,613,818,628
269,oppur,827,617,871,629
270,si,881,614,892,626
271,mora.,903,617,947,626
272,(risoluto.,955,610,1022,627
273,Alv.,654,628,697,646
274,Ove,707,629,738,643
275,fuggi?,748,630,793,646
276,...,797,628,820,646
277,arresta.,826,628,912,646
278,(incontrandolo.,924,631,1022,643
279,(con,936,649,962,663
280,impeto.,971,648,1023,664
281,Coro,250,621,279,633
282,dalla,288,618,322,635
283,reggia.,331,620,381,639
284,Ah!,183,636,214,649
285,soccorso!,223,639,293,653
286,...,303,648,316,651
287,tradimento!,325,636,417,653
288,Chi,200,654,228,669
289,ci,239,654,256,669
290,aita,258,656,285,669
291,in,296,657,309,669
292,tanto,320,660,356,671
293,orror,367,656,408,672
294,!,410,657,413,669
295,(,224,673,235,690
296,intanto,237,673,286,690
297,dal,288,675,311,687
298,foro,320,675,348,690
299,esce,356,679,382,687
300,Zam.,392,674,429,687
301,com,438,678,458,686
302,Ida.,468,672,495,685
303,mezza,236,695,282,705
304,svenuta.,291,691,353,705
305,Zam.,654,649,691,660
306,Gas.,654,667,685,678
307,E',832,646,856,660
308,vano.,858,651,900,663
309,Arrestate,708,665,778,678
310,il,788,665,798,678
311,traditor.,809,666,874,679
312,(',800,684,825,697
313,"suoi,",835,681,872,699
314,che,874,681,899,698
315,sigondano,906,683,977,697
316,Zam.,987,683,1023,697
317,Zam.,655,701,692,713
318,"Sfoga,",712,701,761,717
319,o,785,699,796,717
320,"cielo,",798,699,837,717
321,il,841,702,850,714
322,tuo,861,705,884,715
323,rigor.,895,701,939,718
324,Zaw.,447,711,481,725
325,"Ida,",977,720,1006,733
