,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
141,quest',230,386,273,403
142,alma,278,388,313,400
143,che,322,389,347,400
144,l'adora,358,388,411,400
145,Fin,227,402,252,418
146,tra,261,408,280,418
147,l'ombre,291,404,350,418
148,il,361,405,370,417
149,seguirà.,380,403,442,421
150,(risdate.,455,386,523,402
151,"Alvarez,",759,390,829,406
152,e,838,396,844,403
153,Montezo.,855,389,927,402
154,Zam.,159,420,203,438
155,Cari,215,420,247,438
156,accenti!,254,423,315,436
157,or,325,427,339,435
158,lieto,350,422,383,435
159,spiro,394,420,430,438
160,:,438,426,440,433
161,Eda.,155,441,184,453
162,E,206,440,218,457
163,per,227,440,252,457
164,me,260,445,280,454
165,tu,290,444,304,454
166,mori?,315,440,359,454
167,oh,369,440,386,453
168,dio!,396,439,426,452
169,Zam.,160,456,203,474
170,Frena,215,456,253,474
171,il,264,459,275,472
172,"duol,",284,457,325,473
173,bell',334,458,366,471
174,idol,372,457,399,470
175,"mio,",411,457,447,472
176,ao.,659,435,705,462
177,I,707,436,722,458
178,"aci,",731,443,761,460
179,taci,771,445,797,458
180,",",805,454,808,459
181,Montezo,820,438,887,464
182,Ah,835,462,859,473
183,non,869,465,894,472
184,credea,905,459,952,471
185,Men.,659,464,695,476
186,Si,688,475,718,493
187,crudele,714,478,769,491
188,Gusmano.,777,477,853,491
189,Il,865,478,876,491
190,fiero,886,478,919,491
191,eccesso,929,479,983,493
192,Innorridir,693,492,768,509
193,mi,778,497,795,508
194,fa.,806,496,829,508
195,Misera,840,496,890,508
196,figlia!,902,493,946,510
197,Me,692,514,717,527
198,troppo,727,516,777,530
199,afflitto,786,513,837,526
200,padre!,847,513,899,527
201,Il,908,511,930,528
202,mio,931,512,959,525
203,rimorso,969,512,1026,523
204,Ora,692,531,723,545
205,mi,733,532,750,543
206,strazia,761,531,811,544
207,il,821,531,830,544
208,cor:,841,535,871,544
209,La,881,530,900,545
210,spinsi,911,530,953,546
211,io,964,530,976,542
212,stesso,985,533,1027,542
213,Alla,692,549,726,562
214,perdita,737,549,790,564
215,sua.,799,552,833,562
216,La,843,549,862,562
217,falsa,871,549,904,562
218,morte,915,546,957,561
219,Le,692,566,712,580
220,annunziai,723,567,795,580
221,di,807,565,828,581
222,Zamor,832,565,879,581
223,Per,901,567,927,581
224,un,939,570,955,579
225,tiranno,967,565,1019,577
226,lo,690,581,713,600
227,la,717,584,729,597
228,sagrificai,738,585,807,600
229,.,812,594,816,597
230,"Alv.No,",656,600,724,617
231,il,734,602,743,615
232,figlio,754,599,790,616
233,mio,800,603,827,615
234,non,838,606,863,615
235,è,873,601,880,613
236,tiran.,890,601,931,614
237,Geloso,941,600,991,613
238,Cieco,692,619,735,637
239,trasporto,745,618,811,636
240,avrà,821,620,853,634
241,il,863,620,872,632
242,suo,884,623,907,632
243,cor,918,623,941,633
244,tradito.,951,619,1007,630
245,Men.Ma,658,637,717,650
246,forse,729,638,763,650
247,in,772,635,787,650
248,questo,797,642,845,653
249,istante,855,638,904,650
250,Cade,690,655,729,669
251,"Zamor,",738,655,794,671
252,forse,800,653,838,668
253,mia,848,655,875,668
254,figlia,884,655,921,670
255,istessa,931,654,977,667
256,E',692,672,707,685
257,dalla,717,672,752,687
258,sua,762,679,785,686
259,disperazione,791,671,890,690
260,oppressa.,901,674,970,690
261,Chi,691,690,719,704
262,può,730,692,757,708
263,salvarli,766,688,821,704
264,?,828,691,833,703
265,Alv.,659,704,696,725
266,Il,228,477,239,489
267,mio,248,478,276,490
268,cor,286,480,308,489
269,nel,317,477,340,489
270,tuo,351,480,373,489
271,vivrà.,383,476,431,488
272,Gus.,163,492,190,510
273,Oh,210,493,233,507
274,furor!,243,494,288,507
275,Mio,306,525,338,542
276,ben!,346,527,380,542
277,.,390,536,400,541
278,(,412,542,423,560
279,abbrassiandori.,421,543,528,557
280,Gur.,160,564,189,576
281,Tremate.,348,562,423,579
282,Divideteli.,228,581,315,594
283,Fermate.,351,616,420,630
284,Ah,233,642,254,660
285,per,266,646,286,665
286,lui,300,650,319,670
287,lei,301,635,319,648
288,signor,329,643,375,660
289,ple:à.,385,643,428,660
290,Gus.,162,671,199,690
291,Spenta,212,672,262,689
292,è,270,670,299,689
293,omai,290,671,325,684
294,per,334,675,359,687
295,voi,369,670,391,683
296,pietà-,402,670,446,687
297,Io,760,706,782,727
298,il,787,709,796,721
299,"posso,",807,713,850,727
300,io,860,710,873,722
301,il,882,709,892,722
302,voglio:,904,709,958,725
303,"calma,",966,710,1014,728
304,B,857,726,863,739
305,10,869,725,879,738
306,Gus.,480,721,510,734
307,Mon-,966,726,1011,742
