,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
136,fecondo,753,380,809,395
137,Oracao,819,378,873,396
138,bagna,881,382,923,397
139,al,935,382,946,394
140,meriggio,965,382,1030,400
141,Regni,690,398,732,414
142,Zanur,744,397,793,416
143,",",795,398,802,416
144,giuri,813,400,848,415
145,a,859,404,865,412
146,noi,876,401,898,412
147,"fe,",910,400,933,413
148,rinunzj,943,399,997,415
149,All',696,415,732,434
150,amor,734,416,771,434
151,mio,777,418,805,431
152,per,814,421,839,436
153,sempie,848,421,901,436
154,1dalide,691,434,744,450
155,.,748,445,762,448
156,Zaa.,655,453,692,464
157,Ta,760,274,804,291
158,mio,801,276,828,289
159,sovran,838,280,886,289
160,?,891,276,896,288
161,Zamoro,902,276,964,289
162,L',873,311,894,326
163,era:,888,315,919,324
164,son,928,315,953,323
165,l',961,309,982,325
166,Indie,984,309,1017,324
167,SCENA,260,396,391,409
168,V.,430,396,447,408
169,Zamoro,166,435,223,447
170,scortato,234,435,287,446
171,dalle,295,432,330,444
172,due,338,432,362,444
173,"guardie,",375,431,436,447
174,e,445,436,451,443
175,Gusmano.,461,429,538,443
176,Idalide!,766,452,827,465
177,-,837,459,844,462
178,Basta,851,450,893,468
179,:,899,450,909,468
180,addio.,913,452,960,465
181,D.,343,466,385,498
182,f,931,469,942,488
183,per,944,469,966,488
184,partive.,968,469,1029,490
185,Z,175,486,187,505
186,am.(intrepido),189,485,284,503
187,Gus.,165,504,204,521
188,Meno,203,506,245,518
189,di,256,504,268,517
190,"fasto,",281,503,325,520
191,verità,334,504,377,516
192,:,384,509,386,515
193,la,398,501,414,518
194,vita,421,503,448,515
195,Gut.,655,484,691,503
196,Serti:,691,487,733,501
197,ove,738,491,764,500
198,"vai?-(Ab,qual",770,486,889,505
199,sospetto,894,491,954,505
200,è,960,489,967,501
201,il,974,489,982,501
202,mio!),989,489,1028,505
203,E,703,504,713,521
204,tu,715,504,731,521
205,ricusi,736,506,776,518
206,?.,784,506,802,518
207,a,372,485,385,498
208,me,394,489,415,499
209,che,425,485,451,497
210,vuoi?,462,485,503,497
211,(,278,522,284,540
212,sempre,288,525,336,540
213,fsand,344,521,392,539
214,"elo,",394,521,427,539
215,e,433,520,446,538
216,con,446,524,466,538
217,1ospetto.,476,522,538,538
218,"Zaa,",654,523,692,538
219,Più,691,541,715,554
220,esperto,725,546,777,558
221,massaggier:,787,542,879,560
222,al,888,543,900,555
223,pat,909,542,935,560
224,indegno,960,542,1018,559
225,Risponderà,690,557,775,575
226,Zainor.,784,556,847,572
227,Scepli,802,524,845,541
228,Salvar,200,539,248,557
229,cosi,257,538,289,556
230,potrai.-,295,538,367,555
231,"Dimmi,",377,539,438,553
232,fra,449,537,469,551
233,noi,479,537,502,550
234,Qual,198,559,234,574
235,ti,245,558,255,571
236,trasse,266,556,307,571
237,disegno,317,557,372,573
238,?,378,557,384,568
239,Zam.La,164,573,222,590
240,"vendetta,",229,575,303,590
241,ilmio,313,572,355,591
242,"cor,",361,572,393,590
243,"l'onor,",402,574,455,589
244,le,465,571,482,589
245,sdegno.,484,571,539,589
246,Gui.,164,592,197,610
247,(Quali,197,594,247,610
248,accenti,256,594,308,607
249,!),314,593,327,609
250,A,339,593,350,606
251,Zamoro,362,592,419,605
252,E,212,607,222,626
253,che,228,608,249,628
254,ti,258,612,269,624
255,lega?,279,611,320,630
256,(come,930,579,971,595
257,sepra.,982,582,1025,598
258,Mai,758,593,820,610
259,Mia,828,596,856,608
260,sposa,867,600,905,611
261,intanto,918,596,969,607
262,Gus.,651,596,684,607
263,Idalide,689,612,741,627
264,sarà.,752,613,790,628
265,Zam.,653,631,690,643
266,Zam.,164,631,201,647
267,Gus.,164,650,194,662
268,Ov'è?,199,665,250,679
269,che,259,665,284,678
270,fa?,296,665,317,678
271,"Perche,",329,662,392,680
272,debile,401,664,447,677
273,"amante,",457,666,520,680
274,Tutto.,310,628,364,641
275,Ed,338,646,356,659
276,egli,367,646,393,660
277,intanto,405,646,457,658
278,Tua,780,631,813,645
279,sposa?,821,631,871,646
280,Mai:,882,630,921,644
281,(arrestandesi.,916,648,1029,669
282,E,697,664,707,683
283,tu,710,670,725,680
284,la,735,667,748,679
285,speri,758,667,793,683
286,invano.,805,667,863,679
287,(vibrati,885,664,950,683
288,entrambi.,955,664,1030,683
289,Gar.,653,682,689,699
290,F,688,683,697,696
291,contrastarla,708,682,797,698
292,chi,806,685,829,698
293,oseà,840,684,878,698
294,a,888,688,894,696
295,Gusmano,905,684,974,698
296,?,979,687,983,699
297,Zan.Siete,652,702,728,715
298,voi,740,703,761,716
299,iurse,773,703,808,715
300,Numi,818,702,859,715
301,(irronice.,463,677,537,697
302,Sovrano,197,701,259,716
303,"imbelle,",269,701,332,716
304,a,341,706,348,714
305,che,358,700,383,713
306,non,389,704,415,713
307,viene,425,699,465,713
308,ei,476,699,489,712
309,stesso,495,702,537,711
310,A,483,714,493,732
311,dif,494,715,519,729
312,Cui,981,721,1007,735
