,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
188,-(0,759,300,808,318
189,mio,818,303,845,316
190,Zamoro!),856,302,935,320
191,Gus.,659,318,690,333
192,"Idalide,",691,336,749,351
193,tivogli?,760,336,819,353
194,Mon.,658,356,700,369
195,(marcato),702,353,767,371
196,Ida.,657,373,685,390
197,(,689,370,698,389
198,appoggia,717,371,776,390
199,all'arna),781,370,845,390
200,Gus.,656,390,688,403
201,Cara,691,387,727,403
202,Idalidel.Ciel..qual,731,387,892,406
203,tomba,896,390,939,404
204,abbracci?..,945,389,1024,403
205,E,330,158,339,174
206,l'India,345,158,387,177
207,ancor.,397,166,446,177
208,Ma,422,180,445,193
209,intanto,456,180,508,193
210,Colle,863,178,905,194
211,mia,913,179,940,193
212,"destra,",949,176,1002,194
213,"Taci,",410,318,455,337
214,Altrove,898,318,958,334
215,i,967,320,971,332
216,"lumi,",982,321,1024,337
217,Figlia!,821,351,870,371
218,Oh,879,371,901,386
219,dio!,912,372,940,386
220,(vede,919,409,961,423
221,l'urna.,971,409,1024,420
222,Qual,689,424,725,440
223,cener,735,428,774,438
224,vi,785,425,798,438
225,si,808,426,818,438
226,chiude,829,426,878,438
227,?,884,426,890,438
228,Pe,690,440,709,455
229,chi,726,443,748,456
230,versi,759,443,794,455
231,quel,805,444,836,458
232,pianto?,848,443,904,460
233,Ida.,656,459,685,471
234,"(alzandesi,",694,477,777,493
235,e,788,481,794,490
236,additando,804,478,875,490
237,a,883,482,891,490
238,Gus.,895,477,927,491
239,il,933,478,945,490
240,name,949,482,983,490
241,Zam.,986,477,1022,490
242,Gus.,657,491,689,512
243,(Iegge),690,494,737,511
244,Di,689,509,721,527
245,tua,723,509,743,528
246,freddezza,753,511,823,526
247,or,834,511,854,529
248,la,859,513,870,525
249,cagion;,877,513,932,529
250,comprendo,942,511,1023,530
251,(,349,442,358,460
252,com,360,442,377,460
253,fremito,382,444,434,460
254,d',443,442,453,460
255,orrore.,462,442,513,460
256,Mira.,786,456,835,473
257,E,193,461,201,476
258,ad,203,461,217,476
259,uno,222,467,248,476
260,di,258,462,271,475
261,costoro,282,466,336,476
262,lo,174,481,198,497
263,porgere,199,484,256,496
264,la,266,480,278,493
265,destra!,288,479,341,492
266,-,352,486,360,489
267,E,370,479,380,492
268,pria,391,480,421,495
269,non,432,478,459,494
270,moro,463,478,501,494
271,Ewi.,141,501,172,511
272,Ma,180,496,202,510
273,la,214,499,225,510
274,"patria,",236,498,286,513
275,la,296,498,309,515
276,"pace,",321,502,360,516
277,Il,170,515,199,533
278,genitor,201,514,249,532
279,..,253,524,267,527
280,"vedilo,",273,513,329,530
281,ei,340,515,352,528
282,viene.,358,512,410,528
283,Ida.,140,534,168,547
284,E',175,549,189,563
285,Gusmano,197,549,266,565
286,-,275,556,291,559
287,"vicino,",301,550,356,564
288,Cara,174,569,209,581
289,"Emira,",219,568,273,581
290,a,283,571,289,579
291,compirsi,300,565,364,583
292,è,373,566,381,580
293,il,391,567,400,580
294,mio,410,568,438,580
295,destino.,447,566,508,580
296,Zamoro!,770,492,840,509
297,-,849,502,867,505
298,Intendo,876,495,934,510
299,E,430,532,438,547
300,seco,438,535,467,545
301,(amaraenie.,922,532,1023,547
302,Che,689,547,720,560
303,vive,731,548,762,561
304,ancor,771,553,812,561
305,nel,821,549,842,561
306,seno,852,552,883,561
307,tuo,894,553,917,562
308,"Zamoro,",926,549,991,563
309,Che,691,565,721,580
310,l'ami,731,566,771,579
311,ancor.,782,569,831,580
312,Ida.,655,581,689,597
313,"L'amai,",691,581,754,599
314,l'amo:,762,584,814,598
315,mi,826,584,843,599
316,costa,854,586,890,598
317,La,692,601,710,614
318,sua,720,604,743,614
319,memoria,752,602,816,616
320,ancor,827,605,868,615
321,lagrime,878,603,935,617
322,amare.,944,605,996,615
323,Gns.,656,619,687,631
324,Vivo,694,618,730,631
325,nol,740,619,762,631
326,"paventai,",772,620,845,635
327,lo,855,620,868,632
328,"vinsi,",879,618,924,634
329,-,934,627,942,629
330,estinto,951,621,1000,632
331,SCE,213,598,303,617
332,NA,324,598,363,617
333,V.,398,599,418,616
334,"Gusmano,",208,638,285,654
335,"Montezo,",296,638,369,653
336,e,378,641,385,649
337,dette.,395,637,437,650
338,(cen,921,634,956,657
339,orgeglio.,966,637,1023,653
340,"Mes.Figlia,",141,664,244,690
341,l'India,254,672,306,687
342,festosa,317,673,368,688
343,Te,175,690,197,704
344,de',207,689,227,705
345,suoi,232,688,260,705
346,Regi,266,690,299,707
347,acçlama,305,692,362,706
348,al,373,691,385,704
349,soglio,395,690,439,707
350,a,448,693,455,703
351,fianco,466,690,508,702
352,Dovrò,694,653,742,667
353,temerlo?,751,655,818,669
354,un,829,659,846,668
355,vile,856,656,884,669
356,Incas!,896,651,940,669
357,Lda.(grate),657,670,747,690
358,Chi,689,684,715,702
359,fa,725,685,742,702
360,di,750,689,762,703
361,te,774,693,787,704
362,maggiore.,797,689,872,713
363,Risperta,920,673,982,689
364,Del,464,707,491,721
365,A,821,705,844,721
366,6,863,709,871,720
367,Gui.,976,705,1005,720
