,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
262,e,435,560,441,568
263,alzade,455,555,507,568
264,un,517,560,532,567
265,pugnale.,274,571,340,591
266,Non,717,569,749,583
267,ci,755,570,766,582
268,voleva,779,569,827,582
269,il,836,569,847,582
270,ciel.,853,569,887,582
271,Ti,898,566,916,580
272,"lascio,",928,568,978,581
273,e,989,572,995,576
274,aro.,1010,569,1047,578
275,Me,715,588,740,601
276,un,751,591,768,600
277,tuo,778,591,802,600
278,sospir,812,587,854,601
279,segua,865,591,904,602
280,alla,915,587,940,598
281,ton,951,590,972,598
282,ba.,979,585,1000,597
283,pensa,1013,586,1051,599
284,Al,718,603,737,619
285,misero,750,602,795,620
286,Zamor,804,602,856,620
287,...,863,612,876,616
288,cela,880,602,914,617
289,quel,924,604,954,620
290,pianto,967,604,1012,618
291,Gur.,165,587,198,604
292,Cielo!.,197,587,259,604
293,che,271,588,297,605
294,tenti!.,306,590,359,604
295,Zam.,158,611,197,625
296,Gur.,163,624,198,640
297,Soldati,197,626,248,640
298,...,258,636,270,639
299,olà,281,627,302,639
300,...,312,636,323,638
301,(,473,589,484,610
302,colpite.,486,588,535,609
303,Imito,304,608,344,622
304,il,355,608,364,621
305,tuo,374,612,396,622
306,furore.,406,609,459,622
307,(a,869,618,907,636
308,Mon.,910,618,948,636
309,Alv.,955,618,988,634
310,Cero.,998,622,1049,633
311,(accennando,302,645,391,658
312,di,400,644,415,657
313,uccidere,424,644,480,658
314,Zanı.,491,643,526,657
315,Nessun,304,662,357,676
316,si,368,662,378,674
317,"mova,",389,665,437,677
318,o,447,667,454,675
319,more,468,663,500,681
320,.,502,664,511,680
321,(,281,677,290,694
322,col,292,677,308,694
323,dardo,312,680,351,692
324,alzato,360,680,403,694
325,al,412,681,424,693
326,petto,433,678,466,695
327,d',480,682,491,692
328,Alv.,498,680,531,692
329,Non,717,640,748,654
330,gemete,756,644,810,656
331,..,818,649,826,652
332,mio,833,639,860,652
333,ben..,867,640,903,652
334,signore.,912,639,975,654
335,(oh,986,638,1013,653
336,dio!,1020,638,1049,651
337,Più,717,658,743,671
338,frenare,753,658,806,671
339,non,816,661,842,670
340,posso,852,661,891,673
341,ii,902,657,910,669
342,pianto,922,658,968,673
343,mio.),978,657,1020,671
344,Sorgerà,735,675,791,691
345,serena,802,679,848,687
346,e,859,680,866,687
347,bella,875,674,908,686
348,La,754,691,773,706
349,novella,784,692,837,706
350,amica,847,692,890,706
351,aurora,898,697,945,706
352,Zam.,162,662,198,675
353,Ida.,161,697,189,709
354,Oh,195,696,217,710
355,momento,228,701,296,711
356,d',307,697,318,710
357,orror!,326,698,372,711
358,Gur.,482,716,512,729
359,B,884,710,891,725
360,14,896,710,907,725
361,Chiz-,992,707,1035,726
