,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
137,prima,745,256,787,274
138,fe.,798,255,832,268
139,-,834,255,841,273
140,Ma,843,255,866,268
141,ru,878,253,894,272
142,"cangasti,",903,253,980,270
143,Più,688,279,713,291
144,Idalide,724,274,775,290
145,non,783,273,817,291
146,sei.-,822,274,867,287
147,Vanae:,878,272,937,289
148,ini,946,276,962,283
149,pento,974,273,1013,285
150,La,787,203,812,221
151,patria,823,199,864,221
152,1l,892,199,912,220
153,genitere,914,199,978,219
154,.,986,207,996,211
155,Tuo,826,237,862,253
156,dover,867,237,908,254
157,ptima,921,235,967,253
158,(,809,293,817,311
159,comm,819,292,840,309
160,imtta,845,291,881,309
161,passionee,886,290,966,307
162,sdegno.,969,288,1020,304
163,D'averti,686,310,754,326
164,amata,764,314,807,323
165,un,812,309,834,323
166,di.,844,309,867,322
167,Ida.,654,331,681,344
168,Zam.(,660,345,704,364
169,fiero),706,345,746,364
170,Ida.,655,363,688,380
171,Vuoi,694,363,729,379
172,vedermi,739,362,799,377
173,morir?,810,360,863,377
174,pago,870,360,907,376
175,sarai.,914,358,960,375
176,Sentimi,824,325,882,341
177,.,888,334,905,342
178,E',886,342,901,356
179,yano,916,342,949,358
180,Che,348,351,378,366
181,tenti,389,351,422,366
182,mai,433,351,459,364
183,?,465,350,470,363
184,(,886,376,904,396
185,com,905,382,919,389
186,"disperazione,",929,374,1027,392
187,(,385,387,396,404
188,con,392,392,413,400
189,entusiasmos,424,387,505,398
190,Turbatori,170,406,245,420
191,"Europel,",252,404,322,421
192,strugger,331,402,392,421
193,"Gusmano,",403,404,480,421
194,La,172,424,191,439
195,patria,202,424,244,440
196,liberar,254,421,303,436
197,..,311,421,325,435
198,tu,336,420,350,434
199,sarai,361,420,395,434
200,mia,410,419,436,437
201,Sul,173,441,196,457
202,nostro,203,440,250,457
203,soglio,259,440,303,456
204,ancora,313,443,362,453
205,Regneremo,173,459,257,476
206,felici,265,457,311,475
207,Ida.,138,475,172,493
208,(tristirsima),176,474,265,493
209,Non,275,476,307,490
210,è,317,476,324,488
211,più,334,474,357,492
212,tempo,367,478,412,491
213,no.,423,479,449,487
214,Zamd,139,492,183,511
215,colpito),185,492,235,511
216,Ida.,137,510,173,527
217,Esser,177,510,215,525
218,più,226,511,248,528
219,tua,258,515,281,525
220,non,290,515,316,524
221,posso.,324,514,375,528
222,Zam,136,531,179,545
223,turbato,185,527,235,545
224,assai),241,527,283,544
225,Ids.,136,549,166,561
226,Zam.,658,399,695,416
227,Morir,697,399,740,415
228,"dovevi,",748,398,810,415
229,e,817,397,827,414
230,non,835,396,863,413
231,"tradirmi,",868,396,944,412
232,mai.,944,394,979,407
233,"Ah,",708,419,740,434
234,perchi,750,415,797,433
235,serbai,805,414,849,430
236,finota,859,412,902,428
237,Il,723,435,751,451
238,mio,750,434,777,449
239,cor,788,433,814,449
240,gli,819,435,837,448
241,affetti,848,433,891,446
242,miei!,901,431,943,444
243,"Tutto,",726,454,781,468
244,o,790,456,798,464
245,"ciel,",807,449,846,467
246,sofferto,854,450,909,465
247,"avrei,",919,448,967,461
248,Mai,727,469,758,485
249,si,766,468,780,485
250,nera,790,467,824,484
251,infedeltà.,829,466,905,482
252,A,731,487,739,503
253,te,741,486,753,502
254,sol,760,488,782,500
255,serbai,791,486,835,500
256,fin',844,485,867,499
257,ora,872,489,895,498
258,Come?,336,490,392,505
259,che,397,489,427,506
260,dici,437,491,464,505
261,?,470,491,475,503
262,Ida.,660,488,687,502
263,(teneràmente.,923,501,1029,514
264,Che?,355,528,397,541
265,Ferisci,380,545,429,558
266,(,313,561,323,579
267,con,320,567,341,576
268,forza,348,560,386,578
269,di,396,563,409,575
270,deiclazione,417,559,501,577
271,11,730,523,741,537
272,mio,753,522,783,538
273,cor,789,527,812,536
274,gli,822,520,842,537
275,affetti,852,519,897,535
276,miei:,906,519,947,535
277,11,729,541,743,556
278,mio,752,542,779,556
279,"bene,",789,539,832,557
280,ognor,840,544,884,556
281,ta,895,542,910,552
282,sei,919,538,941,555
283,"No,",729,557,760,574
284,tradirti,772,556,827,574
285,il,832,556,848,573
286,cor,856,556,881,573
287,non,889,556,917,573
288,sa,926,559,939,567
289,Questo,172,583,225,598
290,"sen,",234,585,267,597
291,questo,274,584,324,597
292,core:,333,579,373,593
293,indegna,382,579,439,596
294,io,449,580,463,592
295,sono.,467,579,507,594
296,Della,175,597,215,613
297,"luce,",227,597,266,615
298,di,276,597,289,611
299,te.,300,603,321,612
300,Zem.(,141,619,183,633
301,come,188,621,223,632
302,sopra),231,619,276,634
303,Ida.,138,634,174,653
304,Dal,180,633,205,649
305,padre,214,633,256,652
306,mio,266,632,293,650
307,l'ebbe,303,632,351,651
308,Gusman,359,631,421,650
309,...,425,642,437,646
310,Zam.,661,580,697,594
311,Ma,717,575,742,594
312,in,750,575,769,594
313,quel,775,577,807,594
314,tempio!,817,575,879,593
315,Ida.,663,598,692,611
316,Zam.,662,609,698,628
317,Su,718,613,736,626
318,quell',741,610,787,630
319,ara?,792,611,824,625
320,Ida.,664,634,693,645
321,Zem.,667,646,717,669
322,Ma,726,645,753,667
323,giaravi,754,644,817,666
324,Ida,665,666,698,680
325,Zam.,667,687,705,699
326,Dunque,723,685,783,701
327,?,789,683,794,695
328,.,804,690,817,695
329,Te,833,591,856,607
330,adorava.,866,590,932,607
331,Dei!,310,616,346,629
332,.,358,625,370,629
333,la,380,613,396,631
334,tuu,401,613,432,629
335,fede!,434,612,471,629
336,Mi,834,630,857,643
337,svenava,867,628,925,644
338,E,927,628,951,644
339,(a,392,649,425,667
340,barsi,427,648,463,667
341,"ocebi,",469,648,514,666
342,Gusmano!-,380,666,475,684
343,E,850,662,859,679
344,il,860,662,874,679
345,cor,876,669,900,677
346,mentia.,909,663,967,674
347,Z,151,670,160,688
348,am.(,162,669,186,686
349,con,185,674,209,686
350,forza),216,670,265,685
351,L'ami,176,686,223,703
352,forse?,233,689,278,702
353,(serenandosi.,934,680,1034,692
354,Ida.,989,699,1017,710
355,Ida.,465,702,497,723
