,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
240,ferro,740,641,776,656
241,celi,786,643,812,655
242,?,818,642,823,653
243,Ida.,663,655,693,674
244,(cercando,703,655,763,672
245,nasconderlo),773,659,861,676
246,Un,871,661,894,674
247,ferro,903,661,942,676
248,?,948,664,952,676
249,Emi.A,662,674,708,689
250,me,718,681,739,691
251,lascialo,749,677,805,692
252,..,812,687,823,690
253,Ida.,662,691,686,710
254,E',796,694,820,710
255,vano,823,699,857,710
256,:,864,701,867,709
257,SCE-,479,717,517,731
258,Ei,998,717,1013,731
