,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
108,contento,307,267,372,278
109,il,382,263,391,275
110,mio,402,263,430,277
111,"core,",438,265,480,279
112,Dolce,230,283,274,296
113,gioja,283,283,317,298
114,brillare,328,281,385,293
115,mi,397,280,415,295
116,fa.,425,276,452,294
117,Nel,213,301,240,314
118,bel,251,302,271,314
119,sen,281,298,306,314
120,dell',315,299,346,312
121,idel,354,298,382,312
122,mio,393,297,421,311
123,Troverò,230,319,294,332
124,soave,302,321,343,330
125,calma,353,317,397,330
126,:,405,321,408,329
127,Da,229,336,251,351
128,quel,260,337,291,354
129,ciglio,302,336,344,352
130,ognor,353,339,397,352
131,all',406,333,429,348
132,alma,433,332,470,346
133,Cara,228,355,268,368
134,pace,274,358,306,370
135,scenderà.,315,352,390,366
136,Idalide,670,293,722,307
137,dalla,731,294,767,308
138,"destra,",776,295,828,311
139,precede,836,296,889,311
140,Alvarez,899,294,958,308
141,che,970,296,992,309
142,viene,1000,296,1040,309
143,com,711,317,731,324
144,"Zamoro,",740,312,807,327
145,e,814,311,822,330
146,dus,832,311,856,325
147,Soldati,867,314,917,326
148,Spagauoli,927,311,996,330
149,.,998,311,1006,330
150,Q,685,341,740,388
151,(,425,367,435,385
152,con,433,373,454,382
153,trasports,465,370,524,384
154,.,528,376,530,379
155,Ida.,670,365,698,377
156,teste,738,361,779,380
157,è,784,363,792,377
158,la,798,364,810,377
159,via,816,364,838,377
160,;,845,369,848,379
161,scendiam:,852,364,929,377
162,nel,940,364,961,376
163,ricco,968,364,1004,377
164,seno,1008,368,1043,378
165,Eccuci,707,379,754,396
166,d',765,380,784,398
167,Otigay.,787,380,854,400
168,Securo,875,381,926,397
169,scampo,936,385,989,402
170,Non,211,390,243,403
171,reggo,254,393,295,405
172,al,305,389,317,401
173,giubilo,327,387,381,403
174,Di,230,408,248,420
175,questo,258,409,306,422
176,cor:,315,409,348,418
177,Ei,230,424,246,438
178,m',258,423,274,437
179,arde,280,423,311,437
180,e,321,427,328,436
181,palpita,338,422,391,439
182,Di,230,442,248,456
183,"gioja,",258,441,303,459
184,e,312,445,319,454
185,amor.,329,444,375,454
186,Chi,229,459,265,477
187,più,267,457,290,476
188,felice,300,456,342,472
189,Di,229,478,250,491
190,me,260,476,281,490
191,sarà?,290,477,328,491
192,(a,981,401,996,415
193,Zam.,1005,400,1043,414
194,T'offre,707,417,766,431
195,la,772,415,790,434
196,selva,797,418,834,431
197,a,844,422,850,430
198,cui,861,418,883,430
199,guida,893,417,934,433
200,quel,942,418,975,434
201,foro:,984,415,1025,431
202,Salvati:,706,435,767,449
203,non,778,440,804,448
204,"tardar,",815,433,876,451
205,"fuggi,",882,433,927,451
206,Zamoro.-,936,433,1021,448
207,Zam.Fuggir!,672,452,768,470
208,fiz,778,453,794,466
209,Di,703,466,738,484
210,Zamoro,740,466,795,485
211,it,805,467,814,482
212,destino?,825,467,887,482
213,"Ebben,",898,468,952,485
214,si,960,470,971,482
215,fugga.,983,470,1029,486
216,All',709,486,745,503
217,amore,747,486,790,503
218,"viviamo,",797,487,866,502
219,E,719,502,728,520
220,alla,728,505,754,518
221,vendetta.,765,504,838,517
222,Andiamo.,849,502,944,518
223,nesto,815,456,851,465
224,ognora,860,456,909,468
225,(parte,391,493,436,509
226,fra,441,492,465,508
227,il,473,491,483,503
228,Coroe.,492,491,530,503
229,(prendendo,843,522,922,541
230,"Ida,",931,522,963,541
231,per,968,528,991,539
232,mano.,1001,528,1043,538
233,No:,901,540,931,554
234,"infelice,",942,538,1005,558
235,SCENA,243,530,376,543
236,IAX,452,540,413,527
237,Idal,674,541,706,556
238,trista),713,540,759,555
239,Seguirti,703,555,767,572
240,non,780,555,808,572
241,mi,814,559,834,571
242,lice.,843,559,881,572
243,Zam.,680,573,716,591
244,E,718,573,728,591
245,tu,736,580,749,589
246,dici,760,576,786,588
247,d'amarmi?,798,576,882,589
248,Emira,302,565,349,577
249,sola.,357,565,390,576
250,(com,829,594,860,611
251,"passions,",869,592,936,613
252,e,943,598,949,606
253,rimprovero.,958,593,1044,614
254,E.,196,601,231,638
255,E,718,608,729,627
256,così,730,611,757,624
257,puoi,766,612,797,627
258,lasciarmi,809,608,877,625
259,?,883,612,888,624
260,Ida.,675,629,703,642
261,lo,710,628,725,642
262,t'amo,734,627,778,642
263,",",784,638,788,644
264,ahi,798,629,819,642
265,troppo!,830,628,887,647
266,ognora:,897,631,956,647
267,i,232,619,243,637
268,parte:,242,622,288,636
269,ei,298,618,311,631
270,crede,321,617,362,631
271,al,371,617,386,630
272,Tempio,396,616,458,632
273,Idalide,196,636,249,651
274,"trovar,",260,639,314,651
275,e,323,640,331,649
276,si,340,636,351,650
277,abbandona,361,634,439,649
278,A,214,654,224,672
279,fallace,221,655,270,668
280,piacer:,280,652,335,670
281,In,345,653,360,667
282,salvo,370,654,409,667
283,forse,418,651,455,666
284,Ora,195,674,225,686
285,saranno,235,671,292,686
286,ldalide,304,671,355,685
287,e,363,676,372,685
288,Zamoro.,382,670,449,684
289,"Guidali,",196,690,262,707
290,o,271,696,278,704
291,guisto,288,690,334,707
292,"Ciel,",344,688,385,705
293,veglia,394,688,440,705
294,su,450,692,466,702
295,loro.,475,687,511,704
296,(digsitose.,964,646,1044,665
297,Voglio,712,663,762,679
298,salvarti,772,664,827,678
299,;,840,663,853,680
300,ma,851,668,871,677
301,salvare,881,664,934,678
302,ancora,943,663,991,679
303,Yoglio,710,679,761,699
304,la,771,682,783,695
305,gloria,791,679,835,698
306,mia,846,679,873,699
307,:,878,686,884,693
308,SCE-,475,704,516,717
309,B,881,698,887,711
310,12,889,698,899,711
311,Alv.,996,699,1032,716
