,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
79,trema,297,388,349,398
80,indegno;,357,382,443,403
81,Che,124,403,159,419
82,la,172,403,186,419
83,vendetta,200,402,279,420
84,mia,290,405,322,420
85,pur,333,410,365,425
86,giunta,371,402,429,425
87,è,439,403,448,418
88,al,461,402,475,418
89,fe-,487,402,511,417
90,gno.),191,426,249,447
91,Scieglie,144,443,217,471
92,lo,222,443,238,470
93,ftile,240,443,277,470
94,dal,283,448,311,471
95,bacile,316,448,367,464
96,prefentatole,372,445,483,469
97,",C.",485,443,519,470
98,iwpugnste,187,470,293,492
99,fiegue.,295,469,365,492
100,Nume,124,491,186,508
101,de,190,487,217,507
102,"Numi,",221,487,285,509
103,e,292,487,301,508
104,Re;,308,487,341,509
105,Rettor,350,491,409,508
106,del,415,490,443,507
107,"Tuono,",448,489,511,508
108,De,129,510,158,532
109,fulmins,168,510,242,534
110,Cuflode.,243,512,320,534
111,Panitor,124,532,199,557
112,de',201,532,233,557
113,malvaggi:,237,532,332,557
114,E,342,535,357,553
115,tu,364,539,383,557
116,di,389,535,407,551
117,Delo,416,533,459,557
118,Erm.,579,96,627,114
119,Ahime,634,91,709,109
120,!,710,88,714,111
121,Ant.,578,119,627,136
122,Del,638,117,675,133
123,Cielo,681,116,729,132
124,A,626,136,639,159
125,voi,641,136,667,159
126,"dangne,",664,138,741,159
127,ed,753,136,783,159
128,Averno,785,136,855,159
129,Arbitre,601,155,682,182
130,Deità,685,156,737,183
131,",",748,157,763,182
132,quefio,760,159,812,182
133,offerifco,819,159,890,185
134,"Olocaufto,",602,181,699,204
135,che,704,181,733,198
136,tanto,738,185,784,203
137,anch,788,180,837,198
138,io,842,182,857,198
139,bramai,861,180,929,199
140,:,938,189,944,200
141,Mori,600,205,648,224
142,dunque,654,202,720,226
143,o,730,202,740,225
144,Tiranno.,746,201,836,224
145,In,625,223,652,245
146,vcce,657,223,697,243
147,di,708,226,725,242
148,ferire,733,224,782,242
149,Ermione,791,224,869,244
150,prende,882,226,946,249
151,per,956,231,989,248
152,braccio,647,248,713,265
153,il,720,248,732,263
154,"Re,",739,248,777,267
155,e,786,253,796,264
156,in,803,248,819,263
157,atto,826,252,862,264
158,di,868,246,886,269
159,fcaricare,888,246,970,269
160,il,976,249,989,264
161,colpo,647,270,698,291
162,è,705,269,718,291
163,trattenuta,728,274,819,291
164,da,829,269,850,286
165,"Eurifteo,",858,270,948,289
166,che,958,270,989,287
167,le,624,289,670,314
168,toglie,673,289,725,312
169,lo,731,288,745,313
170,ftile.,752,288,800,311
171,Creen.,583,311,641,337
172,Empia!,652,311,727,337
173,Eur.,577,337,621,354
174,Che,634,336,670,352
175,fai,676,333,698,352
176,!,705,336,710,351
177,Ant.,580,357,632,379
178,Barbare,636,357,711,374
179,Stelle!,718,356,781,377
180,Lear.,575,380,630,397
181,Oh,642,380,671,397
182,ardir,677,380,721,396
183,!,729,379,733,394
184,Alc.,576,403,620,419
185,Che,630,401,666,418
186,fia,673,401,693,418
187,!,700,402,705,417
188,Creon.,576,424,638,441
189,"Cuftodi,",650,423,733,442
190,Erm.,577,446,625,464
191,Chi,639,445,671,463
192,mi,677,446,699,462
193,richiama,708,445,786,462
194,in,793,445,810,462
195,vita,815,445,849,462
196,l,854,444,859,459
197,Si,848,310,887,341
198,arrefta.,889,310,961,341
199,Scende,688,467,752,488
200,dall,763,468,801,485
201,"Ara,",809,469,862,485
202,e,872,473,881,484
203,s'avvicins,889,467,984,485
204,ad,748,487,782,514
205,Alcefte.,793,487,865,516
206,Creon.,576,512,636,529
207,Olà!,649,511,693,527
208,"Svenate,",701,511,782,529
209,Móra,598,533,647,549
210,"l'Empia,s'uccida.",654,530,827,553
211,Eur.,576,555,619,572
212,Ah,630,554,660,576
213,no.,669,553,703,576
214,Fermate.,705,553,799,576
215,Si,619,576,650,599
216,pone,652,576,690,599
217,tra,692,575,722,599
218,di,725,576,742,593
219,"Antigona,",747,576,849,597
220,e,856,581,868,598
221,le,874,575,889,598
222,Guardie;,895,576,985,598
223,cb',665,595,701,618
224,erano,698,603,748,615
225,in,753,600,770,619
226,atto,775,596,810,615
227,di,817,598,834,614
228,affalirla.,840,596,923,621
229,Verfo,245,554,297,578
230,il,299,554,314,578
231,Simulacro,318,557,411,574
232,d'Apollo,417,554,500,577
233,.,508,564,513,569
234,"Lucido,",130,576,205,600
235,Aonio,211,577,258,599
236,"Dio,",267,578,311,596
237,Per,126,600,161,622
238,cui,166,601,194,617
239,tutto,200,604,244,617
240,quà,248,600,282,621
241,gii,287,601,315,620
242,l'alma,323,599,380,616
243,atura,389,599,463,615
244,Or,132,622,163,644
245,"produce,",159,623,243,644
246,or,249,628,268,639
247,matura,274,620,341,638
248,",al",349,619,381,640
249,braccio,384,618,446,640
250,mio,450,620,483,634
251,Vigor,135,643,185,668
252,"preftate,el",187,643,315,667
253,Oftia,317,641,354,666
254,che,358,642,398,665
255,qui,407,643,437,663
256,"'venc,",447,641,504,659
257,"Numi,",126,666,198,685
258,accetate,205,665,289,683
259,in,299,667,316,682
260,Sagrificio,322,665,410,686
261,appieno.,416,666,492,687
262,Và,151,689,179,705
263,alla,186,688,217,705
264,deitra,223,689,277,705
265,dell',288,687,327,704
266,"Ara,",336,685,382,703
267,ove,393,684,428,702
268,Ermione,436,683,516,702
269,Lear.,577,619,627,637
270,Si,641,619,656,636
271,Si.,663,619,691,636
272,Sappiafi,695,617,773,641
273,almeno,775,618,841,641
274,Del,598,640,632,658
275,tradimento,637,638,741,662
276,la,747,641,763,662
277,cagion.,766,641,837,664
278,Crcon.,574,663,633,681
279,Per,647,663,679,679
280,ora,685,667,714,679
281,a,907,620,920,641
282,Creonte,922,620,979,641
283,Alle,662,683,706,701
284,Guardie,721,683,799,702
285,",",805,696,810,703
286,che,819,684,848,701
287,ricevnto,861,685,936,703
288,bor-,946,685,984,703
289,dine,707,706,745,724
290,fi,752,703,771,728
291,ritirano.,774,703,858,730
292,Il,588,725,623,748
293,cenno,625,725,671,749
294,fofpendete.,679,725,785,750
295,Anima,795,728,858,752
296,"rea,",865,734,905,748
297,Ad,763,750,797,775
298,Antigona,815,748,891,778
299,"Favella,",594,771,675,791
300,di,685,771,702,788
301,qual,710,772,748,794
302,mai,755,774,787,789
303,furor,794,773,841,790
304,ti,848,770,860,789
305,traffe,867,771,915,790
306,A,936,795,947,821
307,pro-,951,796,982,823
308,fmarrita,208,709,283,727
309,fi,291,708,301,726
310,pone,308,714,353,730
311,con,357,713,390,725
312,un,398,713,419,724
313,ginocchio,426,706,515,729
314,a,211,738,219,748
315,terra.,226,737,282,749
316,Eur.,104,755,148,772
317,(Ogni,155,753,216,775
318,fibra,225,753,265,771
319,mi,272,754,295,770
320,trema.),302,754,381,772
321,Si,101,776,131,803
322,và,131,776,152,794
323,a,161,775,173,802
324,poner,175,775,224,801
325,follecito,226,774,308,801
326,vicino,310,773,369,799
327,ad,374,772,397,791
328,Antigona.,402,773,502,798
329,Ahime,449,793,514,809
