,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
149,tuoi,208,536,244,552
150,penfieri.,251,534,331,558
151,"Io,",343,535,375,555
152,fe,383,536,400,558
153,nol,406,536,434,558
154,"fai,",439,537,471,558
155,Più,117,557,148,573
156,d',155,557,170,573
157,ogn',177,558,218,578
158,altro,224,557,267,574
159,mi,273,558,297,574
160,ftruggo,302,557,369,579
161,Tutto,117,578,172,595
162,"fé,",180,578,205,597
163,tutto,218,584,263,595
164,amore,269,583,326,595
165,a,336,584,345,594
166,tuoi,351,579,386,596
167,bei,395,579,423,598
168,rai.,425,580,463,599
169,Erm.,93,600,142,618
170,Come!,154,600,219,618
171,Tu,231,600,260,617
172,di,265,600,283,617
173,me,288,606,315,618
174,amente!,320,601,398,620
175,Lea.,94,622,136,640
176,Si.,149,622,175,643
177,Stupirti,187,621,256,645
178,Non,116,644,156,661
179,dei.,163,644,201,661
180,Tacqui,215,642,279,666
181,"fin'ora,",290,642,362,667
182,Perchè,115,666,178,682
183,"rifpetto,",185,662,265,687
184,e,274,669,287,684
185,fede,290,662,329,684
186,M'imponevan,116,687,242,709
187,così.,248,686,302,709
188,Erm.,95,709,143,727
189,Ben,156,708,191,727
190,me,198,715,226,727
191,n'avviddi,232,709,318,731
192,Da',117,731,149,748
193,furtivi,157,731,214,750
194,tuoi,221,732,255,752
195,fguardi,262,731,327,754
196,Lea.,99,751,145,775
197,Or,151,751,178,775
198,la,180,755,195,773
199,mia,201,754,234,773
200,fiamma,240,752,307,772
201,parte.,932,511,993,531
202,Sinche,807,528,867,546
203,&c.,873,528,906,546
204,SCENA,679,573,799,593
205,III.,824,575,865,594
206,Learco,735,610,795,637
207,folo.,803,613,847,640
208,(mie,948,638,992,661
209,Lea.,584,657,633,687
210,NON,635,656,731,686
211,più.,733,656,767,686
212,Tolgafi,776,657,843,685
213,affatto,851,657,914,684
214,all,916,654,948,684
215,ldol,950,654,995,684
216,La,686,678,710,695
217,"fpeme,",715,677,781,701
218,ch,792,679,813,701
219,'ha,815,680,843,703
220,del,845,680,872,698
221,"Trono,",880,682,946,702
222,Che,601,698,638,721
223,s'oppone,644,698,725,723
224,al,731,702,746,718
225,mio,752,702,786,725
226,amor,791,707,838,720
227,?,844,703,850,719
228,Per,856,703,888,722
229,opra,894,709,936,727
230,mia,941,704,975,725
231,Ad,602,720,630,739
232,Eurilteo,639,719,714,741
233,la,721,722,736,739
234,Spofa,747,722,789,745
235,Antigona,603,742,691,767
236,fi,697,744,706,766
237,ferbí.,714,742,765,763
238,Al,776,746,797,762
239,Soglio,803,746,860,769
240,avito,867,748,913,765
241,Ella,608,761,645,786
242,afcenda,652,762,717,788
243,Regina;,725,767,801,790
244,ed,811,766,833,787
245,il,838,769,850,785
246,Tiranno,857,769,931,789
247,Alib.,624,786,675,806
248,Se,480,777,504,795
249,CA-,958,793,989,811
