,Text,Top_Left_X,Top_Left_Y,Bottom_Right_X,Bottom_Right_Y
230,Che,581,499,618,516
231,in,625,501,641,516
232,me,647,500,678,521
233,appunto,680,499,755,522
234,fortifle.,765,500,836,518
235,Bur.,558,521,601,540
236,Ah,615,521,641,538
237,l'incoftante,647,519,749,539
238,Chi,580,543,611,562
239,"sà,",619,544,647,562
240,che,657,543,688,560
241,non,695,549,727,560
242,ti,735,544,747,565
243,guidi,753,543,800,567
244,Sconfigliata,579,566,685,589
245,a,692,571,700,582
246,perir?,707,563,765,587
247,Fuggi.,773,567,837,588
248,Non,848,563,887,589
249,farmi,889,563,945,589
250,Tremar,580,585,652,605
251,di,657,588,673,604
252,nuovo.,681,592,747,605
253,Ant.,557,610,602,629
254,E,619,610,631,626
255,come,638,614,685,627
256,Tremar,576,631,652,648
257,per,659,636,689,651
258,chi,695,630,721,647
259,gid,729,631,756,651
260,fei,763,631,786,648
261,Vicino,580,653,643,669
262,ad,648,649,668,669
263,obliar?,674,649,739,669
264,Eur.,559,675,602,692
265,Deh,617,675,653,690
266,co,659,680,678,690
267,fofpetti,684,673,750,694
268,Non,581,697,620,714
269,offendermi,627,693,726,714
270,ò,738,694,762,716
271,Cara.,765,694,812,716
272,Al,821,697,843,715
273,Padre,851,697,904,716
274,in,912,698,927,714
275,fac-,934,697,967,717
276,Che,586,714,617,738
277,d'Ermione,623,715,720,739
278,mi,727,719,749,735
279,"brama,",756,718,827,740
280,"Vedrai,",581,737,657,762
281,l'ingiufti,665,738,746,764
282,lacci,749,739,788,763
283,Se,579,760,610,786
284,faprò,607,762,655,784
285,ricular.,661,760,731,779
286,"Erema,",747,760,817,786
287,"s'adiri,",819,760,889,786
288,(parte),429,727,501,750
289,(,924,715,939,744
290,"cia,",941,715,974,744
291,SCE-,450,794,498,811
292,Fie-,932,785,968,803
